city,area,latitude,longitude,pincode,aqi,wqi,wqi_category,congestion,local_congestion,hdi_rank,sqft_price,supermarket,store,park,playground,hospital,school,library,voter_turnout,livability_score
Hyderabad,Venkatadri Colony,17.394144,78.447918,,159,47.16851852,Good,1.050797617,1.572674845,34,13.19,21,183,24,10,142,114,65,48.79,92.02053954
Hyderabad,Devi Bagh,17.394144,78.466408,,159,44.34722222,Good,1.050797617,1.510767004,34,10.79,9,130,32,17,92,81,74,48.79,75.52775443
Hyderabad,Ramkoti,17.394144,78.484897,,109,34.925,Good,1.050797617,1.609441593,34,10.43,11,305,20,13,184,112,106,48.79,100
Hyderabad,Ratna Nagar,17.394144,78.503387,,109,26.425,Good,1.050797617,1.59607665,34,5.92,3,109,23,4,110,100,141,49.45,67.1075816
Hyderabad,Turab Nagar,17.394144,78.521877,,109,30.26944444,Good,1.050797617,1.258521747,34,8.57,11,182,21,8,80,84,143,49.45,75.97299798
Hyderabad,Indira Nagar,17.394144,78.540367,,109,22.63981481,Excellent,1.050797617,1.453418521,34,9.93,6,91,14,3,48,55,101,49.45,49.55226012
Hyderabad,Survey Colony,17.394144,78.558856,,94,47.65185185,Good,1.050797617,1.347903169,34,5.86,5,76,13,5,22,22,72,51.28,32.22844996
Hyderabad,Gayatri Nagar,17.394144,78.577346,,94,47.65185185,Good,1.050797617,1.319832178,34,9.4,0,0,9,3,6,7,18,51.28,12.41450256
Hyderabad,Sai Nagar Colony,17.394144,78.595836,,94,47.65185185,Good,1.050797617,1.318334284,34,5.67,5,73,9,3,21,37,8,51.28,23.98914545
Hyderabad,Vattinagulapally,17.412162,78.3,,76,29.2212963,Good,1.050797617,1.05886213,34,8.5,1,4,4,1,1,2,3,48.79,10.48029429
Hyderabad,Financial District,17.412162,78.336979,,76,29.2212963,Good,1.050797617,1.290364055,34,10.8,2,6,14,7,7,5,22,48.79,22.96368775
Hyderabad,Khajaguda,17.412162,78.355469,,76,29.2212963,Good,1.050797617,1.319679512,34,10.52,0,2,14,2,8,8,25,48.79,17.67222387
Hyderabad,Chitrapuri Colony,17.412162,78.373959,,76,29.2212963,Good,1.050797617,1.30409544,34,8.61,6,6,21,10,20,36,29,48.79,36.19294493
Hyderabad,Laxman Bagh,17.412162,78.392449,,76,29.2212963,Good,1.050797617,1.38076241,34,18,8,123,22,6,44,41,30,48.79,49.23393998
Hyderabad,Film Nagar,17.412162,78.410938,,159,29.2212963,Good,1.050797617,1.436505647,34,16,13,135,26,3,124,70,49,48.79,70.20381424
Hyderabad,NBT Nagar,17.412162,78.429428,,159,14.26481481,Excellent,1.050797617,1.753497196,34,10.49,4,68,36,3,49,50,56,48.79,48.64913362
Hyderabad,Mithila Nagar,17.412162,78.447918,,159,14.26481481,Excellent,1.050797617,2.043874355,34,4.28,11,77,32,5,136,58,78,49.45,67.58942713
Hyderabad,Central Secretariat,17.412162,78.466408,,159,14.26481481,Excellent,1.050797617,1.626006707,34,12.9,3,49,51,6,53,46,100,49.45,58.21618507
Hyderabad,Lower Tank Bund,17.412162,78.484897,,159,26.425,Good,1.050797617,1.42907231,34,9.48,13,77,40,5,84,83,102,49.45,71.62713442
Hyderabad,Musheerabad,17.412162,78.503387,,109,26.425,Good,1.050797617,1.511576217,34,8.44,11,139,18,10,73,78,95,49.45,67.71564888
Hyderabad,Osmania University,17.412162,78.521877,,109,47.65185185,Good,1.050797617,1.230869753,34,5.75,4,0,10,5,22,38,103,49.45,33.71824963
Hyderabad,Kakateeya Nagar,17.412162,78.540367,,94,47.65185185,Good,1.050797617,1.506432287,34,6.7,4,5,20,3,31,42,71,51.28,31.51307509
Hyderabad,Bank Colony,17.412162,78.558856,,94,47.65185185,Good,1.050797617,1.545599501,34,4.3,8,56,16,3,35,64,34,51.28,35.09663436
Hyderabad,Shree Venkateshwara Colony,17.412162,78.577346,,94,47.65185185,Good,1.050797617,1.433347258,34,5.2,12,41,28,5,47,61,14,51.28,41.40983891
Hyderabad,P&T Colony,17.412162,78.595836,,94,47.65185185,Good,1.050797617,1.412977709,34,7,4,58,18,6,75,66,9,51.28,38.21486962
Hyderabad,Gachibowli,17.43018,78.3,,23,29.2212963,Good,1.050797617,1.153203273,34,12.35,1,2,6,3,1,2,8,48.79,13.38773382
Hyderabad,Journalists Colony Phase 3,17.43018,78.31849,,23,29.2212963,Good,1.050797617,1.254707955,34,7.81,1,0,6,1,10,12,19,48.79,13.43815859
Hyderabad,Madhava Reddy Colony,17.43018,78.355469,,23,29.2212963,Good,1.050797617,1.431156564,34,9.6,1,1,49,9,3,5,26,48.79,29.57074928
Hyderabad,Lumbini Avenue,17.43018,78.373959,,23,29.2212963,Good,1.050797617,1.565555956,34,8.84,2,51,17,7,21,29,29,48.79,29.75436614
Hyderabad,Masthan Nagar,17.43018,78.392449,,78,29.2212963,Good,1.050797617,1.468416476,34,4.9,1,1,38,9,6,15,31,49.45,28.22791748
Hyderabad,Jubilee Hills,17.43018,78.410938,,78,30.91388889,Good,1.050797617,1.699935799,34,15,3,87,23,2,39,34,49,49.45,38.57363852
Hyderabad,Sri Nagar Colony,17.43018,78.429428,,78,30.91388889,Good,1.050797617,1.94466492,34,7.69,6,257,31,6,98,88,55,49.45,67.84462027
Hyderabad,Nagarjuna Nagar colony,17.43018,78.447918,,159,14.26481481,Excellent,1.050797617,1.879796165,34,11.45,9,278,32,8,134,60,62,49.45,80.50661976
Hyderabad,Railway Officer Colony,17.43018,78.503387,,159,11.49907407,Excellent,1.050797617,1.529636907,34,12.74,6,38,16,8,82,71,78,49.45,58.61470749
Hyderabad,Lallaguda Railway Colony,17.43018,78.521877,,94,35.91203704,Good,1.050797617,1.420902595,34,7.04,8,2,20,8,63,38,70,49.45,44.95557713
Hyderabad,Sidhartha Nagar,17.43018,78.540367,,94,35.91203704,Good,1.050797617,1.600532703,34,15,7,62,25,6,58,54,53,51.28,48.66175552
Hyderabad,Raghavendra Nagar,17.43018,78.558856,,94,35.91203704,Good,1.050797617,1.402220083,34,6.23,8,15,10,1,26,33,26,51.28,25.73027611
Hyderabad,Ambedkar Nagar,17.43018,78.577346,,94,35.91203704,Good,1.050797617,1.337352725,34,8.58,4,18,17,1,10,17,17,51.28,19.76478948
Hyderabad,Telephone Colony,17.43018,78.595836,,94,35.91203704,Good,1.050797617,1.239022363,34,6.73,2,29,31,6,16,34,11,51.28,27.40256213
Hyderabad,Tellapur,17.448198,78.3,,23,29.2212963,Good,1.050797617,1.216580824,34,7.96,3,8,8,6,7,9,14,48.79,18.86603632
Hyderabad,Indira Nagar,17.448198,78.355469,,23,29.2212963,Good,1.050797617,1.528877904,34,9.93,8,97,51,7,22,26,22,49.45,44.32269988
Hyderabad,Phase 2,17.448198,78.373959,,23,29.2212963,Good,1.050797617,1.789901803,34,12.15,7,13,58,6,40,22,22,49.45,42.35646493
Hyderabad,Mega Hills,17.448198,78.392449,,78,30.91388889,Good,1.050797617,1.675438843,34,8.9,13,128,38,8,73,73,30,49.45,62.69034772
Hyderabad,Borabanda,17.448198,78.410938,,78,30.91388889,Good,1.050797617,1.449420459,34,9.28,6,90,18,4,49,87,45,49.45,47.29695692
Hyderabad,AG Colony,17.448198,78.429428,,78,30.91388889,Good,1.050797617,1.461943227,34,8.21,12,61,39,13,87,106,44,49.45,69.92680388
Hyderabad,BK Guda,17.448198,78.447918,,78,42.53055556,Good,1.050797617,1.512993108,34,10.07,10,278,54,14,89,86,46,49.45,81.64070621
Hyderabad,Begumpet,17.448198,78.466408,,78,29.46574074,Good,1.050797617,1.551352355,34,9.3,4,12,13,7,36,39,68,49.45,37.28096646
Hyderabad,Balamrai,17.448198,78.484897,,78,29.46574074,Good,1.050797617,1.643079457,34,6.2,7,42,21,9,34,43,76,49.45,44.88544918
Hyderabad,Nehru Nagar Colony,17.448198,78.503387,,83,11.49907407,Excellent,1.050797617,1.577304196,34,4.5,8,138,35,11,103,97,56,49.45,70.83292067
Hyderabad,Mahendra Hills,17.448198,78.521877,,83,42.26944444,Good,1.050797617,1.376261474,34,9.64,7,22,22,6,29,60,52,51.28,39.53019945
Hyderabad,Venkateswara Nagar,17.448198,78.540367,,94,42.26944444,Good,1.050797617,1.332189432,34,6.7,4,52,12,8,52,73,46,51.28,40.82212132
Hyderabad,Aphb Colony,17.448198,78.558856,,94,42.26944444,Good,1.050797617,1.415560766,34,8.12,2,6,6,6,16,27,27,51.28,21.25059061
Hyderabad,Ashok Nagar,17.448198,78.577346,,94,42.26944444,Good,1.050797617,1.340455123,34,6.06,4,24,18,6,18,26,19,51.28,25.06527945
Hyderabad,Mallapur,17.448198,78.595836,,94,42.26944444,Good,1.050797617,1.244070086,34,4.7,0,4,9,2,0,2,8,51.28,7.782272524
Hyderabad,NCB Enclave,17.466216,78.336979,,23,29.2212963,Good,1.050797617,1.337647382,34,7.87,3,11,27,10,10,37,25,49.45,31.53445298
Hyderabad,Raja Rajeshwara Nagar,17.466216,78.355469,,23,30.91388889,Good,1.050797617,1.531212235,34,5.2,8,22,30,5,33,63,30,49.45,38.83743634
Hyderabad,KPHB 5th Phase,17.466216,78.373959,,23,30.91388889,Good,1.050797617,1.53915387,34,6.77,6,45,28,5,31,31,36,49.45,34.69972428
Hyderabad,KPHB Phase 15,17.466216,78.392449,,78,30.91388889,Good,1.050797617,1.593864715,34,8.72,7,8,19,12,21,14,30,49.45,35.13676597
Hyderabad,Bhavani Nagar,17.466216,78.410938,,78,30.91388889,Good,1.050797617,1.58619777,34,7.7,6,7,5,1,13,31,43,49.45,24.37722738
Hyderabad,Bharat Nagar,17.466216,78.429428,,78,30.91388889,Good,1.050797617,1.454179425,34,4.95,7,174,16,8,21,37,46,49.45,43.55278362
Hyderabad,Balanagar,17.466216,78.447918,,78,42.53055556,Good,1.050797617,1.490256127,34,5.37,3,140,5,3,24,20,41,49.45,28.07473115
Hyderabad,Mohammed Nagar,17.466216,78.466408,,78,24.20925926,Excellent,1.050797617,1.578882447,34,8.33,5,0,14,7,22,23,45,49.45,31.31975165
Hyderabad,SAIL Colony,17.466216,78.484897,,78,24.20925926,Excellent,1.050797617,1.443273018,34,12.98,12,102,20,7,49,63,34,49.45,53.99183853
Hyderabad,Surya nagar,17.466216,78.503387,,83,35.83055556,Good,1.050797617,1.487006031,34,8.97,2,46,24,1,48,35,39,49.45,31.99864859
Hyderabad,Secunderabad,17.466216,78.521877,,83,35.83055556,Good,1.050797617,1.386505281,34,5.53,0,2,3,0,3,1,36,51.28,8.903750708
Hyderabad,Shri Niwas State,17.466216,78.540367,,83,42.26944444,Good,1.050797617,1.395422306,34,7.7,6,140,9,6,39,75,31,51.28,42.14723893
Hyderabad,Mughal Colony,17.466216,78.558856,,83,42.26944444,Good,1.050797617,1.338716971,34,9.46,11,25,9,3,47,51,20,51.28,35.17014304
Hyderabad,ECIL,17.466216,78.577346,,83,42.26944444,Good,1.050797617,1.448965397,34,5.53,0,8,5,3,8,1,17,51.28,9.900667338
Hyderabad,B N Reddy Nagar,17.466216,78.595836,,83,42.26944444,Good,1.050797617,1.291337709,34,4.88,1,14,9,0,8,3,8,51.28,8.552242285
Hyderabad,MIG Phase I,17.484234,78.3,,129,29.2212963,Good,1.050797617,1.435821344,34,7.43,3,49,29,4,6,25,14,49.45,28.23760984
Hyderabad,Venkat Reddy Colony,17.484234,78.31849,,23,29.2212963,Good,1.050797617,1.5291987,34,7.38,7,79,19,6,37,60,18,49.45,39.21179258
Hyderabad,Narne Estates,17.484234,78.336979,,23,30.91388889,Good,1.050797617,1.462362068,34,7.55,3,11,44,7,14,40,20,49.45,33.01390167
Hyderabad,APGOs Coop HSG Society,17.484234,78.355469,,23,30.91388889,Good,1.050797617,1.590197365,34,5.79,7,32,44,8,43,58,31,49.45,45.10927178
Hyderabad,Hafeezpet,17.484234,78.373959,,23,30.91388889,Good,1.050797617,1.488611532,34,8,8,101,28,9,26,62,33,49.45,46.46633458
Hyderabad,Kukatpally Housing Board Colony,17.484234,78.392449,,79,30.91388889,Good,1.050797617,1.433330212,34,10.5,17,211,70,24,116,69,31,49.45,96.82970363
Hyderabad,Balaji Nagar,17.484234,78.410938,,79,30.91388889,Good,1.050797617,1.58107499,34,8.53,10,308,12,1,70,65,32,49.45,56.88222458
Hyderabad,Mythri Nagar,17.484234,78.429428,,79,30.91388889,Good,1.050797617,1.513313427,34,7.69,3,17,4,5,10,26,35,49.45,23.33514371
Hyderabad,Adarsh Nagar,17.484234,78.447918,,79,24.20925926,Excellent,1.050797617,1.437646034,34,11.95,6,106,6,2,35,35,36,49.45,35.92521939
Hyderabad,Samatha Nagar,17.484234,78.484897,,79,24.20925926,Excellent,1.050797617,1.336128864,34,7.84,4,20,10,6,27,48,18,49.45,30.49717627
Hyderabad,Golla Guda,17.484234,78.503387,,101,35.83055556,Good,1.050797617,1.369294328,34,2,3,14,14,6,18,31,21,51.28,22.71313243
Hyderabad,Ward No 7 Secunderabad,17.484234,78.521877,,83,35.83055556,Good,1.050797617,1.244681418,34,10.29,0,1,11,5,5,10,25,51.28,16.98743021
Hyderabad,A.N Colony,17.484234,78.540367,,83,35.83055556,Good,1.050797617,1.345664954,34,7.7,7,120,34,7,50,66,21,51.28,48.20464896
Hyderabad,Bhaskar Rao Bahar Colony,17.484234,78.558856,,83,35.83055556,Good,1.050797617,1.488711876,34,5.9,7,108,32,7,85,67,16,51.28,50.32892484
Hyderabad,Bharat Nagar Colony,17.484234,78.577346,,83,42.26944444,Good,1.050797617,1.550309262,34,18.4,6,54,25,11,25,38,12,51.28,40.88453255
Hyderabad,Bapuji Nagar,17.484234,78.595836,,83,42.26944444,Good,1.050797617,1.388525481,34,2.2,3,40,14,3,29,47,8,51.28,22.71523493
Hyderabad,Bharat Heavy Electricals Limited,17.502252,78.3,,136,29.2212963,Good,1.050797617,1.453435149,34,6.1,4,7,12,7,24,25,12,49.45,27.02811554
Hyderabad,Vidya Nagar Colony,17.502252,78.31849,,85,30.91388889,Good,1.050797617,1.461043627,34,7.17,9,90,34,6,47,65,12,49.45,47.52009171
Hyderabad,Deepthisri Nagar,17.502252,78.336979,,23,30.91388889,Good,1.050797617,1.429452811,34,5.08,4,30,17,3,38,55,12,49.45,28.58887742
Hyderabad,Alluri Seetha Ramaraju Nagar,17.502252,78.355469,,65,30.91388889,Good,1.050797617,1.631188812,34,8.01,11,53,26,5,37,56,26,49.45,43.62900201
Hyderabad,Nadigada Tanda,17.502252,78.373959,,65,30.91388889,Good,1.050797617,1.536962232,34,7.85,3,1,17,14,11,27,28,49.45,31.91842041
Hyderabad,Sreenivasa Nagar,17.502252,78.392449,,65,30.91388889,Good,1.050797617,1.680899,34,7.84,14,70,26,3,61,90,29,49.45,53.46085509
Hyderabad,Navodaya Colony,17.502252,78.410938,,79,30.91388889,Good,1.050797617,1.584241447,34,7.5,8,21,23,4,63,111,31,49.45,49.08395992
Hyderabad,Beerappa Nagar,17.502252,78.429428,,79,24.20925926,Excellent,1.050797617,1.476852772,34,3.5,7,192,9,7,50,70,27,49.45,48.1531532
Hyderabad,Auronautic Enclave,17.502252,78.466408,,101,24.20925926,Excellent,1.050797617,1.529083536,34,8.22,9,91,17,6,43,76,13,49.45,46.31264536
Hyderabad,Alwal,17.502252,78.484897,,101,24.20925926,Excellent,1.050797617,1.440894241,34,5,2,1,14,1,13,14,16,49.45,17.30792022
Hyderabad,Dinakar Nagar,17.502252,78.503387,,101,35.83055556,Good,1.050797617,1.479856662,34,6.55,9,7,30,5,56,80,17,51.28,43.3867127
Hyderabad,Bolarum,17.502252,78.521877,,101,35.83055556,Good,1.050797617,1.307584491,34,20,0,0,8,4,14,9,15,51.28,19.93730312
Hyderabad,Yapral,17.502252,78.540367,,83,35.83055556,Good,1.050797617,1.319304776,34,6.8,6,140,29,3,18,36,17,51.28,35.09482906
Hyderabad,Overseas Gardens,17.502252,78.558856,,83,35.83055556,Good,1.050797617,1.222692791,34,6.3,1,4,16,4,6,21,14,51.28,16.98353773
Hyderabad,Saket,17.502252,78.577346,,83,35.83055556,Good,1.050797617,1.243672758,34,6.16,2,3,13,0,10,14,12,51.28,13.16831745
Hyderabad,Dammaiguda,17.502252,78.595836,,83,35.83055556,Good,1.050797617,1.31457568,34,4.51,12,39,8,5,18,38,9,51.28,30.06505517
Hyderabad,Vandanapuri Colony,17.52027,78.3,,84,30.91388889,Good,1.050797617,1.375531395,34,10.5,6,169,25,5,46,53,7,49.45,45.41850717
Hyderabad,Ameenpur,17.52027,78.31849,,84,30.91388889,Good,1.050797617,1.306519744,34,5.52,2,61,9,1,12,37,8,49.45,20.57069076
Hyderabad,Reddy Colony,17.52027,78.355469,,65,30.91388889,Good,1.050797617,1.355152277,34,6.54,5,72,18,0,10,22,20,49.45,24.16735796
Hyderabad,Krishnaja Hills,17.52027,78.373959,,65,30.91388889,Good,1.050797617,1.336326591,34,4.84,6,22,23,8,35,60,26,49.45,38.16576255
Hyderabad,prashanti Hills,17.52027,78.392449,,65,30.91388889,Good,1.050797617,1.43814504,34,7.32,12,81,57,10,55,100,28,49.45,65.29628136
Hyderabad,Mahadevpur Colony,17.52027,78.410938,,65,30.91388889,Good,1.050797617,1.355692536,34,2.5,3,33,10,3,19,37,27,49.45,23.07470291
Hyderabad,IDA Jeedimetla,17.52027,78.447918,,102,24.20925926,Excellent,1.050797617,1.44252611,34,6.5,9,28,9,1,50,33,16,49.45,31.75557395
Hyderabad,IDA Jeedimetla,17.52027,78.466408,,102,24.20925926,Excellent,1.050797617,1.445145278,34,6.5,1,18,8,3,10,14,16,49.45,17.88995161
Hyderabad,Caton Residential Township,17.52027,78.484897,,102,24.20925926,Excellent,1.050797617,1.335848315,34,6.33,4,49,10,5,30,25,13,51.28,26.71455554
Hyderabad,Shivanagar Colony,17.52027,78.503387,,102,35.83055556,Good,1.050797617,1.306957015,34,7.25,1,61,18,2,10,43,11,51.28,22.91502067
Hyderabad,Bison Environmental Park,17.52027,78.521877,,102,35.83055556,Good,1.050797617,1.2674312,34,5.4,0,1,11,5,10,19,12,51.28,15.69002588
Hyderabad,Kowkoor,17.52027,78.540367,,83,35.83055556,Good,1.050797617,1.220152326,34,9.4,3,9,13,6,0,19,14,51.28,20.27010225
Hyderabad,Chandrapuri Colony,17.52027,78.558856,,83,35.83055556,Good,1.050797617,1.216913408,34,3.2,4,17,5,2,15,22,11,51.28,15.80577628
Hyderabad,Ambedkar Nagar,17.52027,78.577346,,83,35.83055556,Good,1.050797617,1.069154091,34,8.58,0,20,2,2,4,12,7,51.28,10.87145737
Hyderabad,Secunderabad,17.52027,78.595836,,83,35.83055556,Good,1.050797617,1.099559227,34,5.53,0,0,4,0,1,2,6,51.28,5.464799746
Hyderabad,Raghavendra Colony,17.538288,78.3,,84,30.91388889,Good,1.050797617,1.219945175,34,8.81,4,2,12,11,6,20,2,49.45,25.61056285
Hyderabad,Ameenpur,17.538288,78.336979,,65,30.91388889,Good,1.050797617,1.194082955,34,5.38,0,0,4,2,0,2,2,49.45,7.715774877
Hyderabad,Bollaram Industrial Area,17.538288,78.355469,,65,30.91388889,Good,1.050797617,1.349422069,34,6.24,2,6,8,2,14,21,8,49.45,16.10990675
Hyderabad,Bachupally,17.538288,78.373959,,65,30.91388889,Good,1.050797617,1.324691885,34,6.45,1,8,11,1,8,10,12,49.45,13.52519473
Hyderabad,Vasanth Nagar Colony,17.538288,78.392449,,65,30.91388889,Good,1.050797617,1.243194449,34,7.7,7,76,24,7,10,44,20,49.45,36.64637828
Hyderabad,Lalsahebpet,17.538288,78.410938,,65,24.20925926,Excellent,1.050797617,1.221868118,34,5.4,1,0,5,0,0,4,23,49.45,10.59879218
Hyderabad,Sivalaya Nagar Colony,17.538288,78.429428,,102,24.20925926,Excellent,1.050797617,1.409217214,34,6,7,15,15,1,30,47,14,49.45,29.52915654
Hyderabad,Suraram,17.538288,78.447918,,102,24.20925926,Excellent,1.050797617,1.342550721,34,8,1,0,8,3,4,13,13,49.45,16.31378481
Hyderabad,Jaibery Colony,17.538288,78.466408,,102,24.20925926,Excellent,1.050797617,1.286898284,34,5.7,2,4,12,2,3,10,14,49.45,16.11508636
Hyderabad,Kompally,17.538288,78.484897,,102,35.83055556,Good,1.050797617,1.297524,34,6.45,6,57,4,2,39,25,13,51.28,25.08641395
Hyderabad,Secunderabad,17.538288,78.503387,,102,35.83055556,Good,1.050797617,1.212967496,34,5.53,2,0,8,3,1,7,9,51.28,12.06071315
Hyderabad,Rizala Bazar,17.538288,78.521877,,102,35.83055556,Good,1.050797617,1.216590864,34,7.25,1,1,10,4,3,4,7,51.28,12.86614577
Hyderabad,Bharat Nagar,17.538288,78.540367,,102,35.83055556,Good,1.050797617,1.198941864,34,4.95,2,0,9,4,2,1,6,51.28,11.8313322
Hyderabad,Hakimpet,17.538288,78.558856,,83,35.83055556,Good,1.050797617,1.005815053,34,5.43,0,0,7,2,2,5,1,51.28,7.685063719
Hyderabad,CRPF,17.538288,78.577346,,83,35.83055556,Good,1.050797617,1.037790122,34,1,0,0,19,6,1,5,1,51.28,11.63375728
Hyderabad,Secunderabad,17.538288,78.595836,,83,35.83055556,Good,1.050797617,1.043931926,34,5.53,0,0,2,1,0,0,2,51.28,4.964750916
